@relation thermal

@attribute max numeric
@attribute min numeric
@attribute ave numeric
@attribute stdev numeric
@attribute Problem_Area {yes, no}

@data
1.5550636011520687,1.505698360785799,1.5276384676152523,0.6810457516339868,yes
1.5414881600513441,1.4847181336301345,1.5087151254748492,0.674074074074074,yes
1.5711073042711061,1.4032654870257897,1.4911630400112865,0.6601307189542484,yes
1.5711073042711061,1.448928334364589,1.514337277849896,0.6631808278867103,yes
1.5711073042711061,1.448928334364589,1.5168055398682097,0.6662309368191721,yes
1.5414881600513441,1.457567251428686,1.5074809944656922,0.6688453159041394,yes
1.5550636011520687,1.4168409281265137,1.4885576523252886,0.665359477124183,yes
0.7936047685023604,0.7726245413466959,0.7812634584107928,0.5411764705882353,no
0.7936047685023604,0.7726245413466959,0.7829089664230021,0.5411764705882353,no
0.7936047685023604,0.7701562793283824,0.7835945947614226,0.5411764705882353,no
0.7985412925389874,0.767688017310069,0.7874341134565769,0.5411764705882353,no
0.7985412925389874,0.781263458410793,0.7908622551486788,0.5411764705882353,no
0.7985412925389874,0.7763269343741662,0.7896281241395219,0.5411764705882353,no
0.8022436855664576,0.7763269343741662,0.7861999824474202,0.5411764705882353,no
0.7936047685023604,0.7639856242825986,0.7798922017339522,0.5411764705882353,no
0.7936047685023604,0.7639856242825986,0.7787951963924796,0.5411764705882353,no
0.7985412925389874,0.7639856242825986,0.7834574690937383,0.5411764705882353,no
0.8022436855664576,0.7787951963924796,0.7899023754748905,0.5411764705882353,no
0.7985412925389874,0.781263458410793,0.7926448888285716,0.5411764705882353,no
0.7960730305206738,0.7763269343741662,0.7877083647919448,0.5411764705882353,no
0.7899023754748903,0.7701562793283824,0.7838688460967906,0.5411764705882353,no
0.7985412925389874,0.7701562793283824,0.7814005840784769,0.5411764705882353,no
0.7985412925389874,0.7615173622642852,0.7816748354138454,0.5411764705882353,no
0.7874341134565769,0.7726245413466959,0.7775610653833227,0.5411764705882353,no
0.7874341134565769,0.767688017310069,0.7776981910510068,0.5411764705882353,no
0.7936047685023604,0.767688017310069,0.7790694477278478,0.5411764705882353,no
0.7874341134565769,0.767688017310069,0.7816748354138456,0.5411764705882353,no
0.7985412925389874,0.7787951963924796,0.7872969877888928,0.5411764705882353,no
0.7985412925389874,0.7763269343741662,0.7877083647919448,0.5411764705882353,no
0.8158191266671817,0.7763269343741662,0.7900395011425744,0.5411764705882353,no
0.8158191266671817,0.7763269343741662,0.787571239124261,0.5411764705882353,no
0.8158191266671817,0.7763269343741662,0.7868856107858406,0.5411764705882353,no
0.7985412925389874,0.7763269343741662,0.7877083647919448,0.5411764705882353,no
0.7985412925389874,0.7639856242825986,0.7909993808163631,0.5411764705882353,no
0.7985412925389874,0.781263458410793,0.793056265831624,0.5411764705882353,no
0.7960730305206738,0.7787951963924796,0.7886682444657336,0.5411764705882353,no
0.7899023754748903,0.7787951963924796,0.7853772284413155,0.5411764705882353,no
0.7936047685023604,0.7726245413466959,0.7838688460967906,0.5411764705882353,no
0.7960730305206738,0.7726245413466959,0.7857886054443678,0.5411764705882353,no
0.7874341134565769,0.7701562793283824,0.7776981910510068,0.5411764705882353,no
0.7874341134565769,0.767688017310069,0.7771496883802707,0.5411764705882353,no
0.7874341134565769,0.767688017310069,0.7778353167186911,0.5411764705882353,no
0.7936047685023604,0.767688017310069,0.7797550760662679,0.5411764705882353,no
0.7936047685023604,0.7726245413466959,0.7851029771059473,0.5411764705882353,no
0.7936047685023604,0.781263458410793,0.7886682444657331,0.5411764705882353,no
0.8158191266671817,0.7849658514382631,0.7912736321517311,0.5411764705882353,no
0.8158191266671817,0.781263458410793,0.79291914016394,0.5411764705882353,no
0.8158191266671817,0.7763269343741662,0.7923706374932037,0.5411764705882353,no
0.8022436855664576,0.7763269343741662,0.7916850091547831,0.5411764705882353,no
0.7960730305206738,0.7763269343741662,0.7908622551486786,0.5411764705882353,no
0.7960730305206738,0.7787951963924796,0.7909993808163629,0.5411764705882353,no
0.7985412925389874,0.7787951963924796,0.7877083647919448,0.5411764705882353,no
0.7960730305206738,0.7787951963924796,0.7849658514382631,0.5411764705882353,no
0.7936047685023604,0.7787951963924796,0.7846916001028952,0.5411764705882353,no
0.7936047685023604,0.781263458410793,0.7851029771059473,0.5411764705882353,no
0.7849658514382631,0.7701562793283824,0.7755041803680616,0.5411764705882353,no
0.7849658514382631,0.767688017310069,0.7745443006942728,0.5411764705882353,no
0.7874341134565769,0.7615173622642852,0.7733101696851163,0.5411764705882353,no
0.7936047685023604,0.7615173622642852,0.7768754370449026,0.5411764705882353,no
0.7936047685023604,0.7615173622642852,0.7816748354138456,0.5411764705882353,no
0.7936047685023604,0.781263458410793,0.7881197417949971,0.5411764705882353,no
0.8158191266671817,0.7849658514382631,0.7925077631608878,0.5411764705882353,no
0.8158191266671817,0.7849658514382631,0.7966215331914103,0.5411764705882353,no
0.8158191266671817,0.781263458410793,0.7953874021822536,0.5411764705882353,no
0.8022436855664576,0.781263458410793,0.7922335118255196,0.5411764705882353,no
0.7960730305206738,0.781263458410793,0.7890796214687856,0.5411764705882353,no
0.7960730305206738,0.7849658514382631,0.7893538728041538,0.5411764705882353,no
0.7960730305206738,0.781263458410793,0.7877083647919448,0.5411764705882353,no
0.7936047685023604,0.781263458410793,0.7860628567797358,0.5411764705882353,no
0.7960730305206738,0.781263458410793,0.7863371081151043,0.5411764705882353,no
0.7960730305206738,0.7787951963924796,0.786062856779736,0.5411764705882353,no
0.7849658514382631,0.7701562793283824,0.7766011857095342,0.5411764705882353,no
0.7849658514382631,0.7701562793283824,0.7768754370449024,0.5411764705882353,no
0.7849658514382631,0.7615173622642852,0.7759155573711138,0.5411764705882353,no
0.7936047685023604,0.7615173622642852,0.7798922017339525,0.5411764705882353,no
0.7936047685023604,0.7615173622642852,0.7818119610815295,0.5411764705882353,no
0.7936047685023604,0.7787951963924796,0.7868856107858406,0.5411764705882353,no
0.7985412925389874,0.781263458410793,0.787982616127313,0.5411764705882353,no
0.8022436855664576,0.7849658514382631,0.7915478834870993,0.5411764705882353,no
0.8022436855664576,0.7763269343741662,0.7900395011425744,0.5411764705882353,no
0.8158191266671817,0.7726245413466959,0.7878454904596289,0.5411764705882353,no
0.7985412925389874,0.7726245413466959,0.7845544744352109,0.5411764705882353,no
0.7960730305206738,0.7726245413466959,0.7867484851181561,0.5411764705882353,no
0.7960730305206738,0.781263458410793,0.7877083647919448,0.5411764705882353,no
0.7960730305206738,0.781263458410793,0.7883939931303652,0.5411764705882353,no
0.7960730305206738,0.781263458410793,0.7877083647919448,0.5411764705882353,no
0.7960730305206738,0.781263458410793,0.7871598621212086,0.5411764705882353,no
0.781263458410793,0.7701562793283824,0.7768754370449024,0.5411764705882353,no
0.7849658514382631,0.7701562793283824,0.7781095680540593,0.5411764705882353,no
0.7849658514382631,0.7615173622642852,0.7778353167186911,0.5411764705882353,no
0.7849658514382631,0.7615173622642852,0.7812634584107933,0.5411764705882353,no
0.7899023754748903,0.7615173622642852,0.7824975894199497,0.5411764705882353,no
0.7960730305206738,0.7726245413466959,0.7868856107858404,0.5411764705882353,no
0.7985412925389874,0.781263458410793,0.7894909984718377,0.5411764705882353,no
0.7985412925389874,0.7849658514382631,0.7911365064840468,0.5411764705882353,no
0.7985412925389874,0.7763269343741662,0.7870227364535243,0.5411764705882353,no
0.7985412925389874,0.7726245413466959,0.7835945947614223,0.5411764705882353,no
0.8022436855664576,0.7726245413466959,0.7815377097461612,0.5411764705882353,no
0.7960730305206738,0.7726245413466959,0.7859257311120519,0.5411764705882353,no
0.7960730305206738,0.781263458410793,0.7875712391242607,0.5411764705882353,no
0.7960730305206738,0.7849658514382631,0.7893538728041538,0.5411764705882353,no
0.7960730305206738,0.7849658514382631,0.7888053701334177,0.5411764705882353,no
0.7960730305206738,0.7849658514382631,0.7879826161273132,0.5411764705882353,no
0.781263458410793,0.7726245413466959,0.7764640600418501,0.5411764705882353,no
0.7849658514382631,0.7726245413466959,0.7764640600418501,0.5411764705882353,no
0.7849658514382631,0.7726245413466959,0.7790694477278478,0.5411764705882353,no
0.7849658514382631,0.7701562793283824,0.7818119610815293,0.5411764705882353,no
0.7899023754748903,0.7787951963924796,0.7845544744352109,0.5411764705882353,no
0.7960730305206738,0.7615173622642852,0.7877083647919448,0.5411764705882353,no
0.8158191266671817,0.781263458410793,0.7926448888285716,0.5411764705882353,no
0.8158191266671817,0.7849658514382631,0.7927820144962557,0.5411764705882353,no
0.8158191266671817,0.7763269343741662,0.7889424958011015,0.5411764705882353,no
0.7985412925389874,0.7726245413466959,0.7842802230998427,0.5411764705882353,no
0.7985412925389874,0.7726245413466959,0.7838688460967906,0.5411764705882353,no
0.7960730305206738,0.7726245413466959,0.7882568674626812,0.5411764705882353,no
0.7960730305206738,0.781263458410793,0.789765249807206,0.5411764705882353,no
0.7960730305206738,0.7874341134565769,0.791136506484047,0.5411764705882353,no
0.7985412925389874,0.7849658514382631,0.7899023754748903,0.5411764705882353,no
0.7985412925389874,0.7849658514382631,0.7885311187980497,0.5411764705882353,no
0.781263458410793,0.7639856242825986,0.7735844210204843,0.5411764705882353,no
0.781263458410793,0.767688017310069,0.7733101696851163,0.5411764705882353,no
0.7849658514382631,0.767688017310069,0.7759155573711141,0.5411764705882353,no
0.7849658514382631,0.767688017310069,0.7785209450571117,0.5411764705882353,no
0.804711947584771,0.7787951963924796,0.7857886054443678,0.5411764705882353,no
0.804711947584771,0.7787951963924796,0.7899023754748903,0.5411764705882353,no
0.8158191266671817,0.7849658514382631,0.797855664200567,0.5411764705882353,no
0.8158191266671817,0.781263458410793,0.7956616535176215,0.5411764705882353,no
0.8158191266671817,0.7763269343741662,0.7927820144962557,0.5411764705882353,no
0.7936047685023604,0.7763269343741662,0.7877083647919448,0.5411764705882353,no
0.7960730305206738,0.7763269343741662,0.7886682444657334,0.5411764705882353,no
0.7960730305206738,0.7763269343741662,0.791547883487099,0.5411764705882353,no
0.8158191266671817,0.7726245413466959,0.7942903968407807,0.5411764705882353,no
0.8158191266671817,0.781263458410793,0.795661653517622,0.5411764705882353,no
0.8158191266671817,0.7849658514382631,0.7959359048529899,0.5411764705882353,no
0.8022436855664576,0.7849658514382631,0.7933305171669924,0.5411764705882353,no
0.7787951963924796,0.7639856242825986,0.7726245413466961,0.5411764705882353,no
0.781263458410793,0.767688017310069,0.7726245413466959,0.5411764705882353,no
0.7874341134565769,0.767688017310069,0.7759155573711138,0.5411764705882353,no
0.7874341134565769,0.767688017310069,0.779069447727848,0.5411764705882353,no
0.804711947584771,0.7787951963924796,0.7870227364535245,0.5411764705882353,no
0.804711947584771,0.7787951963924796,0.7908622551486788,0.5411764705882353,no
0.8158191266671817,0.7849658514382631,0.7988155438743555,0.5411764705882353,no
0.8158191266671817,0.7874341134565769,0.7959359048529897,0.5411764705882353,no
0.8158191266671817,0.7874341134565769,0.7942903968407807,0.5411764705882353,no
0.7936047685023604,0.7874341134565769,0.7894909984718377,0.5411764705882353,no
0.7960730305206738,0.7874341134565769,0.7918221348224671,0.5411764705882353,no
0.8022436855664576,0.7763269343741662,0.7948388995115169,0.5411764705882353,no
0.8158191266671817,0.7874341134565769,0.7982670412036195,0.5411764705882353,no
0.8158191266671817,0.781263458410793,0.7982670412036195,0.5411764705882353,no
0.8158191266671817,0.7899023754748903,0.7984041668713033,0.5411764705882353,no
0.8022436855664576,0.7849658514382631,0.7967586588590944,0.5411764705882353,no
0.7899023754748903,0.7639856242825986,0.7752299290326934,0.5411764705882353,no
0.7899023754748903,0.767688017310069,0.7768754370449024,0.5411764705882353,no
0.7936047685023604,0.767688017310069,0.7814005840784769,0.5411764705882353,no
0.7985412925389874,0.767688017310069,0.7845544744352109,0.5411764705882353,no
0.804711947584771,0.7726245413466959,0.7922335118255196,0.5411764705882353,no
0.804711947584771,0.7787951963924796,0.794427522508465,0.5411764705882353,no
0.8108826026305548,0.781263458410793,0.7982670412036195,0.5411764705882353,no
0.8108826026305548,0.7874341134565769,0.7941532711730966,0.5411764705882353,no
0.8108826026305548,0.7874341134565769,0.7925077631608878,0.5411764705882353,no
0.8158191266671817,0.7874341134565769,0.790176626810258,0.5411764705882353,no
0.7960730305206738,0.7874341134565769,0.7914107578194152,0.5411764705882353,no
0.8022436855664576,0.7899023754748903,0.7951131508468855,0.5411764705882353,no
0.8158191266671817,0.7899023754748903,0.7992269208774078,0.5411764705882353,no
0.8158191266671817,0.7899023754748903,0.79963829788046,0.5411764705882353,no
0.8158191266671817,0.7899023754748903,0.7988155438743557,0.5411764705882353,no
0.8022436855664576,0.7899023754748903,0.7967586588590941,0.5411764705882353,no
0.8158191266671817,0.7726245413466959,0.7857886054443678,0.5411764705882353,no
0.8158191266671817,0.7639856242825986,0.7882568674626812,0.5411764705882353,no
0.8158191266671817,0.7701562793283824,0.7920963861578355,0.5411764705882353,no
0.7985412925389874,0.767688017310069,0.792096386157836,0.5411764705882353,no
0.804711947584771,0.767688017310069,0.7966215331914103,0.5411764705882353,no
0.804711947584771,0.7787951963924796,0.7975814128651988,0.5411764705882353,no
0.804711947584771,0.7787951963924796,0.7975814128651988,0.5411764705882353,no
0.804711947584771,0.7899023754748903,0.794427522508465,0.5411764705882353,no
0.7960730305206738,0.7874341134565769,0.7920963861578353,0.5411764705882353,no
0.8108826026305548,0.7874341134565769,0.791410757819415,0.5411764705882353,no
0.8022436855664576,0.7874341134565769,0.7923706374932035,0.5411764705882353,no
0.804711947584771,0.7874341134565769,0.7970329101944625,0.5411764705882353,no
0.804711947584771,0.7849658514382631,0.7977185385328831,0.5411764705882353,no
0.804711947584771,0.7849658514382631,0.7967586588590944,0.5411764705882353,no
0.7985412925389874,0.7849658514382631,0.7941532711730971,0.5411764705882353,no
0.8158191266671817,0.7899023754748903,0.7951131508468855,0.5411764705882353,no
0.8158191266671817,0.7726245413466959,0.7944275225084648,0.5411764705882353,no
0.8158191266671817,0.7763269343741662,0.7978556642005667,0.5411764705882353,no
0.8158191266671817,0.7726245413466959,0.8005981775542488,0.5411764705882353,no
0.8158191266671817,0.7763269343741662,0.7993640465450921,0.5411764705882353,no
0.8071802096030847,0.781263458410793,0.8010095545573009,0.5411764705882353,no
0.8071802096030847,0.7874341134565769,0.8010095545573009,0.5411764705882353,no
0.8071802096030847,0.7849658514382631,0.8004610518865645,0.5411764705882353,no
0.804711947584771,0.7936047685023604,0.7979927898682511,0.5411764705882353,no
0.804711947584771,0.7899023754748903,0.7963472818560421,0.5411764705882353,no
0.804711947584771,0.7899023754748903,0.794701773843833,0.5411764705882353,no
0.8022436855664576,0.7899023754748903,0.794701773843833,0.5411764705882353,no
0.804711947584771,0.7874341134565769,0.7979927898682511,0.5411764705882353,no
0.804711947584771,0.7849658514382631,0.7967586588590946,0.5411764705882353,no
0.804711947584771,0.7849658514382631,0.7955245278499377,0.5411764705882353,no
0.8022436855664576,0.7849658514382631,0.7933305171669918,0.5411764705882353,no
0.7985412925389874,0.7899023754748903,0.7951131508468853,0.5411764705882353,no
0.8158191266671817,0.7787951963924796,0.7977185385328829,0.5411764705882353,no
0.8158191266671817,0.7787951963924796,0.8007353032219324,0.5411764705882353,no
0.8392676158411598,0.7763269343741662,0.80635745559698,0.5411764705882353,no
0.8392676158411598,0.7899023754748903,0.8082772149445573,0.5411764705882353,no
0.8392676158411598,0.7899023754748903,0.8096484716213981,0.5411764705882353,no
0.819521519694652,0.7936047685023604,0.8060832042616121,0.5411764705882353,no
0.819521519694652,0.7960730305206738,0.8048490732524551,0.5411764705882353,no
0.8108826026305548,0.7960730305206738,0.8026550625695097,0.5411764705882353,no
0.8108826026305548,0.7899023754748903,0.8011466802249846,0.5411764705882353,no
0.8108826026305548,0.7899023754748903,0.7982670412036195,0.5411764705882353,no
0.8071802096030847,0.7899023754748903,0.7982670412036195,0.5411764705882353,no
0.8108826026305548,0.7899023754748903,0.8008724288896166,0.5411764705882353,no
0.8108826026305548,0.7849658514382631,0.8005981775542483,0.5411764705882353,no
0.8108826026305548,0.7849658514382631,0.7977185385328829,0.5411764705882353,no
0.8071802096030847,0.7849658514382631,0.7938790198377281,0.5411764705882353,no
0.8108826026305548,0.7899023754748903,0.7970329101944623,0.5411764705882353,no
